brand,product_name,price,discount,link,similarity_score
Roadster,Women Printed Round Neck Grey T-Shirt,373,25,https://www.flipkart.com/roadster-printed-women-round-neck-grey-t-shirt/p/itmcd7247c655d21?pid=TSHFVZ7KNXU585JZ&lid=LSTTSHFVZ7KNXU585JZPJCMDE&marketplace=FLIPKART&store=clo%2Fash&srno=b_15_597&otracker=browse&fm=organic&iid=8e0117a3-2a99-49af-8b8f-ca8a3b0ad632.TSHFVZ7KNXU585JZ.SEARCH&ppt=None&ppn=None&ssid=5y8jlg06io0000001684584015487,0.0
OneTip,"Pack of 2 Women Printed Round Neck Black, Pink T-Shirt",297,62,https://www.flipkart.com/onetip-printed-women-round-neck-black-pink-t-shirt/p/itm958961fb9333b?pid=TSHGG429VUG9K6EF&lid=LSTTSHGG429VUG9K6EFOATFIA&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_609&otracker=browse&fm=organic&iid=1be2953b-c53b-4c26-8728-1091be7e46da.TSHGG429VUG9K6EF.SEARCH&ppt=None&ppn=None&ssid=fk7qhu7k8w0000001684584029711,0.10964258683453854
Selvia,"Party Bell Sleeves Self Design, Lace Women Black Top",387,78,https://www.flipkart.com/selvia-party-bell-sleeve-self-design-lace-women-black-top/p/itme64aa8e23e947?pid=TOPFX3HHQP7WHP3W&lid=LSTTOPFX3HHQP7WHP3W1D4P6S&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_613&otracker=browse&fm=organic&iid=1be2953b-c53b-4c26-8728-1091be7e46da.TOPFX3HHQP7WHP3W.SEARCH&ppt=None&ppn=None&ssid=fk7qhu7k8w0000001684584029711,0.10964258683453854
First Flush,Casual Regular Sleeves Solid Women Pink Top,449,66,https://www.flipkart.com/first-flush-casual-half-sleeve-solid-women-pink-top/p/itmfcbbf9bbd7193?pid=TOPGYC8AH9EZWCQY&lid=LSTTOPGYC8AH9EZWCQY1ONWN1&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_617&otracker=browse&fm=organic&iid=en_Juw04NDWspwTD7R0qkxi%2BEgf7gMz7qvvStRhWN3CPUTzQuaeKMyp19eSD2rIId7O9TbyhrRMax%2BUP0DC%2BLayMQ%3D%3D&ppt=None&ppn=None&ssid=fk7qhu7k8w0000001684584029711,0.0
J TURRITOPSIS,Women Regular Fit Printed Lapel Collar Casual Shirt,449,55,https://www.flipkart.com/j-turritopsis-women-printed-casual-multicolor-shirt/p/itm8d5a386f90afb?pid=SHTGKTF23NGVHGVD&lid=LSTSHTGKTF23NGVHGVDHADRCG&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_621&otracker=browse&fm=organic&iid=en_Juw04NDWspwTD7R0qkxi%2BEgf7gMz7qvvStRhWN3CPURtFl85EunFfpt0wHPAzwtZZfSBne7Ya2Uqx88nx23KZw%3D%3D&ppt=None&ppn=None&ssid=fk7qhu7k8w0000001684584029711,0.0
RARE,Casual Bishop Sleeve Solid Women Purple Top,539,64,https://www.flipkart.com/rare-casual-solid-women-purple-top/p/itm56d0bcb5d27a7?pid=TOPG89QPPHFCBPH6&lid=LSTTOPG89QPPHFCBPH6N4Q4IC&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_625&otracker=browse&fm=organic&iid=1be2953b-c53b-4c26-8728-1091be7e46da.TOPG89QPPHFCBPH6.SEARCH&ppt=None&ppn=None&ssid=fk7qhu7k8w0000001684584029711,0.0
never lose,"Pack of 2 Women Sporty, Color Block Round Neck Black T-...",499,33,https://www.flipkart.com/never-lose-sporty-color-block-women-round-neck-black-t-shirt/p/itmff94097d247f6?pid=TSHGGXTSVXT2EUKN&lid=LSTTSHGGXTSVXT2EUKNPP2ZPJ&marketplace=FLIPKART&store=clo%2Fash&srno=b_16_637&otracker=browse&fm=organic&iid=en_Juw04NDWspwTD7R0qkxi%2BEgf7gMz7qvvStRhWN3CPUTNoZpBVJCb5189j%2FcV3wcXEQ4r%2BVFhjnHFde%2Bjic7HjA%3D%3D&ppt=None&ppn=None&ssid=fk7qhu7k8w0000001684584029711,0.10964258683453854
HARPA,Casual Regular Sleeves Floral Print Women Blue Top,564,62,https://www.flipkart.com/harpa-casual-floral-print-women-blue-top/p/itm945a049b4d66c?pid=TOPGMWCDHUY5ZVXE&lid=LSTTOPGMWCDHUY5ZVXE51PJVF&marketplace=FLIPKART&store=clo%2Fash&srno=b_17_653&otracker=browse&fm=organic&iid=e9fd4ddc-635a-4ab6-adba-c7ced5db5868.TOPGMWCDHUY5ZVXE.SEARCH&ppt=None&ppn=None&ssid=85hx22zcxs0000001684584043449,0.0
Tokyo Talkies,Casual Sleeveless Solid Women White Top,445,67,https://www.flipkart.com/tokyo-talkies-casual-solid-women-white-top/p/itmbfc90560b61fa?pid=TOPG9S8HYWMSCFPH&lid=LSTTOPG9S8HYWMSCFPHIJSKXE&marketplace=FLIPKART&store=clo%2Fash&srno=b_17_673&otracker=browse&fm=organic&iid=e9fd4ddc-635a-4ab6-adba-c7ced5db5868.TOPG9S8HYWMSCFPH.SEARCH&ppt=None&ppn=None&ssid=85hx22zcxs0000001684584043449,0.0
eddlees,Party Flared Sleeves Printed Women Black Top,257,74,https://www.flipkart.com/eddlees-party-printed-women-black-top/p/itmc530cb9efcd4b?pid=TOPGD94CNVAPX2AT&lid=LSTTOPGD94CNVAPX2ATYAWHMX&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_685&otracker=browse&fm=organic&iid=29dbb421-269f-4999-8850-2855ee6a784a.TOPGD94CNVAPX2AT.SEARCH&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.12536693798731732
Flambeur,Casual Regular Sleeves Self Design Women Beige Top,717,71,https://www.flipkart.com/flambeur-casual-self-design-women-beige-top/p/itmfd94579d09f38?pid=TOPG6FF57GXU4MUJ&lid=LSTTOPG6FF57GXU4MUJ8TWFWI&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_689&otracker=browse&fm=organic&iid=29dbb421-269f-4999-8850-2855ee6a784a.TOPG6FF57GXU4MUJ.SEARCH&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.0
Designer Bugs,Casual Sleeveless Solid Women Pink Top,203,79,https://www.flipkart.com/designer-bugs-casual-solid-women-pink-top/p/itm76623c9b525e5?pid=TOPGCJGA7Y5RJFAT&lid=LSTTOPGCJGA7Y5RJFATWBGVSD&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_693&otracker=browse&fm=organic&iid=29dbb421-269f-4999-8850-2855ee6a784a.TOPGCJGA7Y5RJFAT.SEARCH&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.0
Veirdo,"Casual Regular Sleeves Printed Women Brown, Black Top",359,70,https://www.flipkart.com/veirdo-casual-regular-sleeve-printed-women-brown-black-top/p/itm834fbee0af985?pid=TOPFV8YKHPXGYF8Q&lid=LSTTOPFV8YKHPXGYF8QLRUOI5&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_705&otracker=browse&fm=organic&iid=29dbb421-269f-4999-8850-2855ee6a784a.TOPFV8YKHPXGYF8Q.SEARCH&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.11671773546032795
Modeve,Women Printed Round Neck Light Blue T-Shirt,399,66,https://www.flipkart.com/modeve-printed-women-round-neck-light-blue-t-shirt/p/itm2652bbe49b13c?pid=TSHGDD8JUXZGXCWR&lid=LSTTSHGDD8JUXZGXCWRPXEHV8&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_709&otracker=browse&fm=organic&iid=29dbb421-269f-4999-8850-2855ee6a784a.TSHGDD8JUXZGXCWR.SEARCH&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.0
HARPA,Casual Puff Sleeves Self Design Women Yellow Top,449,65,https://www.flipkart.com/harpa-casual-self-design-women-yellow-top/p/itmc4afd558ad5c9?pid=TOPGCGY9SEZMQRBU&lid=LSTTOPGCGY9SEZMQRBUF4SQQ4&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_713&otracker=browse&fm=organic&iid=29dbb421-269f-4999-8850-2855ee6a784a.TOPGCGY9SEZMQRBU.SEARCH&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.0
KOTTY,Pack of 3 Women Color Block Round Neck Multicolor T-Shi...,699,56,https://www.flipkart.com/kotty-color-block-women-round-neck-multicolor-t-shirt/p/itm274ab39c8e36a?pid=TSHFUYGVDH8ZGGVY&lid=LSTTSHFUYGVDH8ZGGVYA7ENYA&marketplace=FLIPKART&store=clo%2Fash&srno=b_18_717&otracker=browse&fm=organic&iid=en_5I0bjoVqzvdtTpVVTp5%2FiXRmXVJMCO3v2kJj%2BHErI%2FcTkhccL3dPqc91Qipl%2BZen4np0wsvRxLKXjeMw7pLFGA%3D%3D&ppt=None&ppn=None&ssid=1uq4ja4s4w0000001684584054994,0.0
Brucella,Casual Regular Sleeves Solid Women Beige Top,299,62,https://www.flipkart.com/brucella-casual-solid-women-beige-top/p/itma2268080ee2d0?pid=TOPGBSKQ3UXYSK2U&lid=LSTTOPGBSKQ3UXYSK2UI5DZFH&marketplace=FLIPKART&store=clo%2Fash&srno=b_19_721&otracker=browse&fm=organic&iid=en_HhpJ2vzR5GjJ7tselUiruJdxmsd%2FfZajTpSObglX5IA%2FDQfk81xeQSB4HL7X%2Bl%2FbKVww24bzNZAuqKC7z5GRYQ%3D%3D&ppt=None&ppn=None&ssid=hn5o0xzmyo0000001684584069805,0.0
SASSAFRAS,Women Slim Fit Solid Spread Collar Party Shirt,559,65,https://www.flipkart.com/sassafras-women-solid-party-pink-shirt/p/itm05d1859f4489b?pid=SHTGG9WZNTCXDZDF&lid=LSTSHTGG9WZNTCXDZDFZNODL9&marketplace=FLIPKART&store=clo%2Fash&srno=b_19_729&otracker=browse&fm=organic&iid=31792be1-f7d7-4cb8-ad3d-99358cde0229.SHTGG9WZNTCXDZDF.SEARCH&ppt=None&ppn=None&ssid=hn5o0xzmyo0000001684584069805,0.0
ADDYVERO,Party Puff Sleeves Printed Women Pink Top,300,69,https://www.flipkart.com/addyvero-party-printed-women-pink-top/p/itm609a9386e4523?pid=TOPGBQ8WZPTH3GYM&lid=LSTTOPGBQ8WZPTH3GYMVOUJTW&marketplace=FLIPKART&store=clo%2Fash&srno=b_19_733&otracker=browse&fm=organic&iid=31792be1-f7d7-4cb8-ad3d-99358cde0229.TOPGBQ8WZPTH3GYM.SEARCH&ppt=None&ppn=None&ssid=hn5o0xzmyo0000001684584069805,0.0
Roadster,Women Self Design Round Neck Maroon T-Shirt,400,42,https://www.flipkart.com/roadster-self-design-women-round-neck-maroon-t-shirt/p/itmf2c606bc5bc56?pid=TSHG7KCQCZZMEBGW&lid=LSTTSHG7KCQCZZMEBGWTVCGYM&marketplace=FLIPKART&store=clo%2Fash&srno=b_19_749&otracker=browse&fm=organic&iid=31792be1-f7d7-4cb8-ad3d-99358cde0229.TSHG7KCQCZZMEBGW.SEARCH&ppt=None&ppn=None&ssid=hn5o0xzmyo0000001684584069805,0.0
BASE 41,Women Solid Round Neck White T-Shirt,274,72,https://www.flipkart.com/base-41-solid-women-round-neck-white-t-shirt/p/itmcdd9f198b759a?pid=TSHGBRE9G2EU9HHS&lid=LSTTSHGBRE9G2EU9HHSYR12TQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_19_753&otracker=browse&fm=organic&iid=31792be1-f7d7-4cb8-ad3d-99358cde0229.TSHGBRE9G2EU9HHS.SEARCH&ppt=None&ppn=None&ssid=hn5o0xzmyo0000001684584069805,0.0
Selvia,"Casual Puff Sleeves Printed, Floral Print Women Black T...",389,75,https://www.flipkart.com/selvia-casual-printed-floral-print-women-black-top/p/itmb19d26b5dfe50?pid=TOPGC5RWHHPDYNYH&lid=LSTTOPGC5RWHHPDYNYHXUFEIB&marketplace=FLIPKART&store=clo%2Fash&srno=b_20_765&otracker=browse&fm=organic&iid=27aacb36-a7ce-4024-b94d-702d0517cb93.TOPGC5RWHHPDYNYH.SEARCH&ppt=None&ppn=None&ssid=4dbibe0se80000001684584080905,0.11671773546032795
EyeBogler,Party Regular Sleeves Solid Women Black Top,289,88,https://www.flipkart.com/eyebogler-party-solid-women-black-top/p/itm3a09760bc00b9?pid=TOPGKSY38VTMNND4&lid=LSTTOPGKSY38VTMNND4E0JJMY&marketplace=FLIPKART&store=clo%2Fash&srno=b_20_773&otracker=browse&fm=organic&iid=27aacb36-a7ce-4024-b94d-702d0517cb93.TOPGKSY38VTMNND4.SEARCH&ppt=None&ppn=None&ssid=4dbibe0se80000001684584080905,0.12536693798731732
FEBIA,Casual Regular Sleeves Printed Women Pink Top,299,70,https://www.flipkart.com/febia-casual-regular-sleeve-printed-women-pink-top/p/itma0ffe87c19c1d?pid=TOPFWRCMHHZRZKHV&lid=LSTTOPFWRCMHHZRZKHVNUAR4V&marketplace=FLIPKART&store=clo%2Fash&srno=b_21_805&otracker=browse&fm=organic&iid=e5b1d2f8-2f64-4470-8923-5aac45954a54.TOPFWRCMHHZRZKHV.SEARCH&ppt=None&ppn=None&ssid=e1p1lsv5c00000001684584094494,0.0
Tokyo Talkies,Casual Regular Sleeves Solid Women White Top,269,64,https://www.flipkart.com/tokyo-talkies-casual-solid-women-white-top/p/itm81994a3c1f2da?pid=TOPGGHNP8Q5FHGCH&lid=LSTTOPGGHNP8Q5FHGCHWPB1LJ&marketplace=FLIPKART&store=clo%2Fash&srno=b_21_809&otracker=browse&fm=organic&iid=e5b1d2f8-2f64-4470-8923-5aac45954a54.TOPGGHNP8Q5FHGCH.SEARCH&ppt=None&ppn=None&ssid=e1p1lsv5c00000001684584094494,0.0
PUMA,Women Solid Crew Neck White T-Shirt,"1,318",26,https://www.flipkart.com/puma-solid-women-crew-neck-white-t-shirt/p/itmf44bfed560ae5?pid=TSHGHXVHGGQTPVKC&lid=LSTTSHGHXVHGGQTPVKCGSPFSI&marketplace=FLIPKART&store=clo%2Fash&srno=b_21_825&otracker=browse&fm=organic&iid=e5b1d2f8-2f64-4470-8923-5aac45954a54.TSHGHXVHGGQTPVKC.SEARCH&ppt=None&ppn=None&ssid=e1p1lsv5c00000001684584094494,0.0
Fedilla,"Casual Regular Sleeves Color Block Women Pink, White To...",194,88,https://www.flipkart.com/fedilla-casual-color-block-women-pink-white-top/p/itm761bf1ad3634c?pid=TOPGZ98NY8F7PB8Y&lid=LSTTOPGZ98NY8F7PB8YNACQQ9&marketplace=FLIPKART&store=clo%2Fash&srno=b_21_829&otracker=browse&fm=organic&iid=e5b1d2f8-2f64-4470-8923-5aac45954a54.TOPGZ98NY8F7PB8Y.SEARCH&ppt=None&ppn=None&ssid=e1p1lsv5c00000001684584094494,0.0
HARPA,Party Cuffed Sleeves Floral Print Women Multicolor Top,489,67,https://www.flipkart.com/harpa-party-floral-print-women-multicolor-top/p/itmf780fa2208e6f?pid=TOPGMWCGQSFWB8GA&lid=LSTTOPGMWCGQSFWB8GAZZGO9L&marketplace=FLIPKART&store=clo%2Fash&srno=b_21_833&otracker=browse&fm=organic&iid=e5b1d2f8-2f64-4470-8923-5aac45954a54.TOPGMWCGQSFWB8GA.SEARCH&ppt=None&ppn=None&ssid=e1p1lsv5c00000001684584094494,0.0
POPWINGS,Women Regular Fit Geometric Print Spread Collar Casual ...,499,61,https://www.flipkart.com/popwings-women-geometric-print-casual-yellow-blue-brown-shirt/p/itm3a077c7c71df5?pid=SHTGMHYJPDGZVWGS&lid=LSTSHTGMHYJPDGZVWGSOQIOU1&marketplace=FLIPKART&store=clo%2Fash&srno=b_22_865&otracker=browse&fm=organic&iid=dc5236ed-7f3e-47e6-8cd0-e044545c75ee.SHTGMHYJPDGZVWGS.SEARCH&ppt=None&ppn=None&ssid=u6ohvu749c0000001684584109897,0.0
MARISY,Casual Bell Sleeves Embroidered Women White Top,305,79,https://www.flipkart.com/marisy-casual-embroidered-women-white-top/p/itm1cac21f684714?pid=TOPGCNVA22TCQY4N&lid=LSTTOPGCNVA22TCQY4NTIUEOC&marketplace=FLIPKART&store=clo%2Fash&srno=b_22_873&otracker=browse&fm=organic&iid=dc5236ed-7f3e-47e6-8cd0-e044545c75ee.TOPGCNVA22TCQY4N.SEARCH&ppt=None&ppn=None&ssid=u6ohvu749c0000001684584109897,0.0
QUINTESSENTIALS,Women Regular Fit Striped Spread Collar Casual Shirt,439,66,https://www.flipkart.com/quintessentials-women-striped-casual-red-shirt/p/itm560f324ed572d?pid=SHTGZJD2RYFTKRBQ&lid=LSTSHTGZJD2RYFTKRBQI30OSX&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_885&otracker=browse&fm=organic&iid=2e27cede-a422-4b48-9079-ab570713d475.SHTGZJD2RYFTKRBQ.SEARCH&ppt=None&ppn=None&ssid=yi3fdzzfuo0000001684584124901,0.0
ZEUGEN,Casual Regular Sleeves Self Design Women Black Top,374,53,https://www.flipkart.com/zeugen-casual-self-design-women-black-top/p/itmfcffa371222d6?pid=TOPGND2AUTNGZ49C&lid=LSTTOPGND2AUTNGZ49CUVNQVQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_893&otracker=browse&fm=organic&iid=2e27cede-a422-4b48-9079-ab570713d475.TOPGND2AUTNGZ49C.SEARCH&ppt=None&ppn=None&ssid=yi3fdzzfuo0000001684584124901,0.11671773546032795
JUNEBERRY,"Casual Regular Sleeves Color Block, Striped Women Multi...",359,70,https://www.flipkart.com/juneberry-casual-regular-sleeve-color-block-striped-women-multicolor-top/p/itm8391ac8a5f46a?pid=TOPFV6QX6VRNRZKK&lid=LSTTOPFV6QX6VRNRZKKXI3T56&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_913&otracker=browse&fm=organic&iid=2e27cede-a422-4b48-9079-ab570713d475.TOPFV6QX6VRNRZKK.SEARCH&ppt=None&ppn=None&ssid=yi3fdzzfuo0000001684584124901,0.0
PockMAN,Women Typography Round Neck Black T-Shirt,328,58,https://www.flipkart.com/pockman-typography-women-round-neck-black-t-shirt/p/itmb01eb5f19e443?pid=TSHGMF5FGUZHHAHY&lid=LSTTSHGMF5FGUZHHAHYANZNZM&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_925&otracker=browse&fm=organic&iid=028f361b-bde1-4038-b277-776f7207f7cc.TSHGMF5FGUZHHAHY.SEARCH&ppt=None&ppn=None&ssid=a62rkadqm80000001684584138333,0.1362763414390864
Mast & Harbour,Women Floral Print Round Neck Pink T-Shirt,231,71,https://www.flipkart.com/mast-harbour-floral-print-women-round-neck-pink-t-shirt/p/itm7160b70d2096e?pid=TSHGAGT9UFJY3ZZM&lid=LSTTSHGAGT9UFJY3ZZMMXML0W&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_929&otracker=browse&fm=organic&iid=028f361b-bde1-4038-b277-776f7207f7cc.TSHGAGT9UFJY3ZZM.SEARCH&ppt=None&ppn=None&ssid=a62rkadqm80000001684584138333,0.0
SHREE KANNAN,Casual Regular Sleeves Printed Women Red Top,286,71,https://www.flipkart.com/shree-kannan-casual-full-sleeve-printed-women-red-top/p/itmad52ea2107aac?pid=TOPFYBZHEEHEDAZF&lid=LSTTOPFYBZHEEHEDAZF2UWPJF&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_933&otracker=browse&fm=organic&iid=028f361b-bde1-4038-b277-776f7207f7cc.TOPFYBZHEEHEDAZF.SEARCH&ppt=None&ppn=None&ssid=a62rkadqm80000001684584138333,0.0
Roadster,Women Solid Round Neck Blue T-Shirt,385,35,https://www.flipkart.com/roadster-solid-women-round-neck-blue-t-shirt/p/itm87902a2f128b9?pid=TSHFTN38UVYVFCYZ&lid=LSTTSHFTN38UVYVFCYZG5LQAC&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_953&otracker=browse&fm=organic&iid=028f361b-bde1-4038-b277-776f7207f7cc.TSHFTN38UVYVFCYZ.SEARCH&ppt=None&ppn=None&ssid=a62rkadqm80000001684584138333,0.0
Live Ok,Women Boyfriend Mid Rise Black Jeans,499,50,https://www.flipkart.com/live-ok-boyfriend-women-black-jeans/p/itma4a74cb7c5cd0?pid=JEAG6F7VUYRPM8A8&lid=LSTJEAG6F7VUYRPM8A8WSX57R&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_1&otracker=browse&fm=organic&iid=en_UdTQYZzhyckuGapcbKydpqxXV1ygH91oenx4GuVMaOCmj3m0vxtFFp0r1XUM7jtC86SRtf%2BvNpRbEWQXbCBaKA%3D%3D&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.31878402175377923
KOTTY,Women Regular High Rise Black Jeans,599,70,https://www.flipkart.com/kotty-regular-women-black-jeans/p/itm9c49bb6a7b41c?pid=JEAGGBRUVSHE5QXE&lid=LSTJEAGGBRUVSHE5QXEJWGYDO&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&spotlightTagId=BestsellerId_clo%2Fvua%2Fk58%2F4hp&srno=b_1_5&otracker=browse&fm=organic&iid=55fd4a85-d392-4184-81c2-5ed5f48606c6.JEAGGBRUVSHE5QXE.SEARCH&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.31878402175377923
KASHIAN,Women Boyfriend High Rise Light Blue Jeans,499,66,https://www.flipkart.com/kashian-boyfriend-women-light-blue-jeans/p/itm217de25373016?pid=JEAGNYY8BTWXCBQP&lid=LSTJEAGNYY8BTWXCBQPYECZK3&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_13&otracker=browse&fm=organic&iid=55fd4a85-d392-4184-81c2-5ed5f48606c6.JEAGNYY8BTWXCBQP.SEARCH&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.12536693798731732
GUTI,Women Flared High Rise Blue Jeans,499,75,https://www.flipkart.com/guti-flared-women-blue-jeans/p/itm7d7c4dbda20ab?pid=JEAGG2GX2ZYJVPMJ&lid=LSTJEAGG2GX2ZYJVPMJYAWZMI&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_17&otracker=browse&fm=organic&iid=en_UdTQYZzhyckuGapcbKydpqxXV1ygH91oenx4GuVMaOD%2FDmzS8mt0TGbN3LqPlnTdU7ImaM9c9tq4Aoik%2BDGYfQ%3D%3D&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.1362763414390864
flying girls,Women Flared Mid Rise Light Blue Jeans,474,72,https://www.flipkart.com/flying-girls-flared-women-light-blue-jeans/p/itm18c7b73437bde?pid=JEAGP3HZRQGDH8ZF&lid=LSTJEAGP3HZRQGDH8ZFAKOI0X&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_21&otracker=browse&fm=organic&iid=en_UdTQYZzhyckuGapcbKydpqxXV1ygH91oenx4GuVMaOBXjsX7nDwmttu1hiGCNVoHkIEY5R4w0MqNRrpqoLnywg%3D%3D&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.12536693798731732
zayla,Women Skinny Mid Rise White Jeans,492,58,https://www.flipkart.com/zayla-skinny-women-white-jeans/p/itm0babd3bcf80af?pid=JEAGMZQZBUPYVGEF&lid=LSTJEAGMZQZBUPYVGEFQO9LSK&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_29&otracker=browse&fm=organic&iid=55fd4a85-d392-4184-81c2-5ed5f48606c6.JEAGMZQZBUPYVGEF.SEARCH&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.1362763414390864
TYFFYN,Women Slim High Rise Light Blue Jeans,499,66,https://www.flipkart.com/tyffyn-slim-women-light-blue-jeans/p/itm0f54a1adb61d1?pid=JEAG9TBEQ2WCGBGY&lid=LSTJEAG9TBEQ2WCGBGYT4DMYC&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_33&otracker=browse&fm=organic&iid=55fd4a85-d392-4184-81c2-5ed5f48606c6.JEAG9TBEQ2WCGBGY.SEARCH&ppt=None&ppn=None&ssid=owcm67ufe80000001684584153357,0.12536693798731732
KOTTY,Women Flared Mid Rise Multicolor Jeans,951,68,https://www.flipkart.com/kotty-flared-women-multicolor-jeans/p/itm6f99db83ca5ea?pid=JEAGHHUP5GCFVGHN&lid=LSTJEAGHHUP5GCFVGHNXTYFYV&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_2_41&otracker=browse&fm=organic&iid=en_rSVZGapFS7A9JpE0sW92iYHVqiSuwVyaY1qd8ZXHo9QqNzjf2Vc%2BywWra2l9P18IAPPSa2Zan2AJ5mEESTB%2FFg%3D%3D&ppt=None&ppn=None&ssid=chf6zx8ycg0000001684584167683,0.1362763414390864
SMVD ENTERPRISES,Women Skinny High Rise Black Jeans,472,72,https://www.flipkart.com/smvd-enterprises-skinny-women-black-jeans/p/itm62a191dbaa46e?pid=JEAGGUQGGG5VD2SU&lid=LSTJEAGGUQGGG5VD2SUY5XCBQ&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_2_49&otracker=browse&fm=organic&iid=fc00fe5a-6bb0-4ea8-aa5c-3bff24620fb5.JEAGGUQGGG5VD2SU.SEARCH&ppt=None&ppn=None&ssid=chf6zx8ycg0000001684584167683,0.31878402175377923
JustFaith,Women Slim Mid Rise Blue Jeans,485,71,https://www.flipkart.com/justfaith-slim-women-blue-jeans/p/itm28491239d6772?pid=JEAFS2ZQXJTNPZKQ&lid=LSTJEAFS2ZQXJTNPZKQUXJUI1&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_2_53&otracker=browse&fm=organic&iid=fc00fe5a-6bb0-4ea8-aa5c-3bff24620fb5.JEAFS2ZQXJTNPZKQ.SEARCH&ppt=None&ppn=None&ssid=chf6zx8ycg0000001684584167683,0.1362763414390864
GUTI,Women Flared High Rise White Jeans,499,75,https://www.flipkart.com/guti-flared-women-white-jeans/p/itm256c3900f8ecb?pid=JEAGMMNN355SYUYD&lid=LSTJEAGMMNN355SYUYDIV7RB2&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_2_61&otracker=browse&fm=organic&iid=en_rSVZGapFS7A9JpE0sW92iYHVqiSuwVyaY1qd8ZXHo9QSldBdlKOTt4%2BQ%2Bq1RnorKYqgT%2FTPjByqtdwpzMhiI%2FQ%3D%3D&ppt=None&ppn=None&ssid=chf6zx8ycg0000001684584167683,0.1362763414390864
KASHIAN,Women Boyfriend High Rise Black Jeans, , , ,0.31878402175377923
Nifty,Women Skinny Mid Rise Black Jeans,493,62,https://www.flipkart.com/nifty-skinny-women-black-jeans/p/itmf3vzm2hxydhsz?pid=JEAG56KG8EJZFYRP&lid=LSTJEAG56KG8EJZFYRPUTINWV&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_3_85&otracker=browse&fm=organic&iid=f66be7b5-3b68-4b9a-9cbf-9396adce45da.JEAG56KG8EJZFYRP.SEARCH&ppt=None&ppn=None&ssid=fxdj7llrgg0000001684584181735,0.31878402175377923
Tokyo Talkies,Women Regular Mid Rise Blue Jeans,607,68,https://www.flipkart.com/tokyo-talkies-regular-women-blue-jeans/p/itm2325088d9e2fa?pid=JEAFYYN6VYZYKE55&lid=LSTJEAFYYN6VYZYKE558AVNHE&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_3_89&otracker=browse&fm=organic&iid=f66be7b5-3b68-4b9a-9cbf-9396adce45da.JEAFYYN6VYZYKE55.SEARCH&ppt=None&ppn=None&ssid=fxdj7llrgg0000001684584181735,0.1362763414390864
